Domain Code,Domain,Area Code (FAO),Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
"EI","Emissions intensities","5000","World","7231","Emissions (CO2eq)","882","Milk, whole fresh cow","1982","1982","gigagrams","564097.2111","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5000","World","7231","Emissions (CO2eq)","882","Milk, whole fresh cow","1983","1983","gigagrams","568648.9571","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5000","World","7231","Emissions (CO2eq)","882","Milk, whole fresh cow","1984","1984","gigagrams","568715.118","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5000","World","7231","Emissions (CO2eq)","882","Milk, whole fresh cow","1985","1985","gigagrams","567859.0471","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5000","World","7231","Emissions (CO2eq)","882","Milk, whole fresh cow","1986","1986","gigagrams","571034.3142","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5000","World","7231","Emissions (CO2eq)","882","Milk, whole fresh cow","1987","1987","gigagrams","565616.4303","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5000","World","7231","Emissions (CO2eq)","882","Milk, whole fresh cow","1988","1988","gigagrams","561943.3343","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5000","World","7231","Emissions (CO2eq)","882","Milk, whole fresh cow","1989","1989","gigagrams","563330.7599","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5000","World","7231","Emissions (CO2eq)","882","Milk, whole fresh cow","1990","1990","gigagrams","562699.7459","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5000","World","7231","Emissions (CO2eq)","882","Milk, whole fresh cow","1991","1991","gigagrams","557027.7793","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5000","World","7231","Emissions (CO2eq)","882","Milk, whole fresh cow","1992","1992","gigagrams","542709.743","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5000","World","7231","Emissions (CO2eq)","882","Milk, whole fresh cow","1993","1993","gigagrams","536892.2421","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5000","World","7231","Emissions (CO2eq)","882","Milk, whole fresh cow","1994","1994","gigagrams","539853.7181","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5000","World","7231","Emissions (CO2eq)","882","Milk, whole fresh cow","1995","1995","gigagrams","536630.8886","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5000","World","7231","Emissions (CO2eq)","882","Milk, whole fresh cow","1996","1996","gigagrams","527965.436","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5000","World","7231","Emissions (CO2eq)","882","Milk, whole fresh cow","1997","1997","gigagrams","523478.5836","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5000","World","7231","Emissions (CO2eq)","882","Milk, whole fresh cow","1998","1998","gigagrams","519351.1554","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5000","World","7231","Emissions (CO2eq)","882","Milk, whole fresh cow","1999","1999","gigagrams","517908.638","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5000","World","7231","Emissions (CO2eq)","882","Milk, whole fresh cow","2000","2000","gigagrams","515567.7148","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5000","World","7231","Emissions (CO2eq)","882","Milk, whole fresh cow","2001","2001","gigagrams","518596.4078","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5000","World","7231","Emissions (CO2eq)","882","Milk, whole fresh cow","2002","2002","gigagrams","522013.4107","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5000","World","7231","Emissions (CO2eq)","882","Milk, whole fresh cow","2003","2003","gigagrams","531758.4751","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5000","World","7231","Emissions (CO2eq)","882","Milk, whole fresh cow","2004","2004","gigagrams","536544.0485","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5000","World","7231","Emissions (CO2eq)","882","Milk, whole fresh cow","2005","2005","gigagrams","539510.7779","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5000","World","7231","Emissions (CO2eq)","882","Milk, whole fresh cow","2006","2006","gigagrams","545721.7952","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5000","World","7231","Emissions (CO2eq)","882","Milk, whole fresh cow","2007","2007","gigagrams","555725.0243","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5000","World","7231","Emissions (CO2eq)","882","Milk, whole fresh cow","2008","2008","gigagrams","560525.9605","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5000","World","7231","Emissions (CO2eq)","882","Milk, whole fresh cow","2009","2009","gigagrams","572361.7598","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5000","World","7231","Emissions (CO2eq)","882","Milk, whole fresh cow","2010","2010","gigagrams","575314.9267","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5000","World","7231","Emissions (CO2eq)","882","Milk, whole fresh cow","2011","2011","gigagrams","578731.074","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5000","World","7231","Emissions (CO2eq)","882","Milk, whole fresh cow","2012","2012","gigagrams","587215.2265","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5000","World","7231","Emissions (CO2eq)","882","Milk, whole fresh cow","2013","2013","gigagrams","589182.277","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5000","World","7231","Emissions (CO2eq)","882","Milk, whole fresh cow","2014","2014","gigagrams","594172.064","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5000","World","7231","Emissions (CO2eq)","882","Milk, whole fresh cow","2015","2015","gigagrams","598045.5793","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5000","World","7231","Emissions (CO2eq)","882","Milk, whole fresh cow","2016","2016","gigagrams","601828.656","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5000","World","7231","Emissions (CO2eq)","882","Milk, whole fresh cow","2017","2017","gigagrams","599034.4781","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5000","World","5510","Production","882","Milk, whole fresh cow","1961","1961","tonnes","313626619","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5000","World","5510","Production","882","Milk, whole fresh cow","1962","1962","tonnes","316043684","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5000","World","5510","Production","882","Milk, whole fresh cow","1963","1963","tonnes","312824366","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5000","World","5510","Production","882","Milk, whole fresh cow","1964","1964","tonnes","317615783","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5000","World","5510","Production","882","Milk, whole fresh cow","1965","1965","tonnes","332513734","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5000","World","5510","Production","882","Milk, whole fresh cow","1966","1966","tonnes","340905234","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5000","World","5510","Production","882","Milk, whole fresh cow","1967","1967","tonnes","350206534","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5000","World","5510","Production","882","Milk, whole fresh cow","1968","1968","tonnes","357545909","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5000","World","5510","Production","882","Milk, whole fresh cow","1969","1969","tonnes","358277498","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5000","World","5510","Production","882","Milk, whole fresh cow","1970","1970","tonnes","359280844","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5000","World","5510","Production","882","Milk, whole fresh cow","1971","1971","tonnes","361282986","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5000","World","5510","Production","882","Milk, whole fresh cow","1972","1972","tonnes","371085350","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5000","World","5510","Production","882","Milk, whole fresh cow","1973","1973","tonnes","377506964","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5000","World","5510","Production","882","Milk, whole fresh cow","1974","1974","tonnes","384561543","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5000","World","5510","Production","882","Milk, whole fresh cow","1975","1975","tonnes","387727336","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5000","World","5510","Production","882","Milk, whole fresh cow","1976","1976","tonnes","394927100","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5000","World","5510","Production","882","Milk, whole fresh cow","1977","1977","tonnes","406209290","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5000","World","5510","Production","882","Milk, whole fresh cow","1978","1978","tonnes","411685456","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5000","World","5510","Production","882","Milk, whole fresh cow","1979","1979","tonnes","417087909","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5000","World","5510","Production","882","Milk, whole fresh cow","1980","1980","tonnes","422351163","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5000","World","5510","Production","882","Milk, whole fresh cow","1981","1981","tonnes","423980327","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5000","World","5510","Production","882","Milk, whole fresh cow","1982","1982","tonnes","434516460","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5000","World","5510","Production","882","Milk, whole fresh cow","1983","1983","tonnes","449740800","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5000","World","5510","Production","882","Milk, whole fresh cow","1984","1984","tonnes","453188660","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5000","World","5510","Production","882","Milk, whole fresh cow","1985","1985","tonnes","458802203","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5000","World","5510","Production","882","Milk, whole fresh cow","1986","1986","tonnes","466670043","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5000","World","5510","Production","882","Milk, whole fresh cow","1987","1987","tonnes","465776038","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5000","World","5510","Production","882","Milk, whole fresh cow","1988","1988","tonnes","471378885","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5000","World","5510","Production","882","Milk, whole fresh cow","1989","1989","tonnes","476762441","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5000","World","5510","Production","882","Milk, whole fresh cow","1990","1990","tonnes","478539902","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5000","World","5510","Production","882","Milk, whole fresh cow","1991","1991","tonnes","469031416","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5000","World","5510","Production","882","Milk, whole fresh cow","1992","1992","tonnes","459594314","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5000","World","5510","Production","882","Milk, whole fresh cow","1993","1993","tonnes","459252878","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5000","World","5510","Production","882","Milk, whole fresh cow","1994","1994","tonnes","460728095","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5000","World","5510","Production","882","Milk, whole fresh cow","1995","1995","tonnes","463324855","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5000","World","5510","Production","882","Milk, whole fresh cow","1996","1996","tonnes","467108577","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5000","World","5510","Production","882","Milk, whole fresh cow","1997","1997","tonnes","468483681","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5000","World","5510","Production","882","Milk, whole fresh cow","1998","1998","tonnes","474474489","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5000","World","5510","Production","882","Milk, whole fresh cow","1999","1999","tonnes","483144553","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5000","World","5510","Production","882","Milk, whole fresh cow","2000","2000","tonnes","489874522","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5000","World","5510","Production","882","Milk, whole fresh cow","2001","2001","tonnes","496781810","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5000","World","5510","Production","882","Milk, whole fresh cow","2002","2002","tonnes","509528760","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5000","World","5510","Production","882","Milk, whole fresh cow","2003","2003","tonnes","518514926","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5000","World","5510","Production","882","Milk, whole fresh cow","2004","2004","tonnes","527493520","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5000","World","5510","Production","882","Milk, whole fresh cow","2005","2005","tonnes","545067123","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5000","World","5510","Production","882","Milk, whole fresh cow","2006","2006","tonnes","561330913","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5000","World","5510","Production","882","Milk, whole fresh cow","2007","2007","tonnes","573692833","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5000","World","5510","Production","882","Milk, whole fresh cow","2008","2008","tonnes","586205826","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5000","World","5510","Production","882","Milk, whole fresh cow","2009","2009","tonnes","590471016","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5000","World","5510","Production","882","Milk, whole fresh cow","2010","2010","tonnes","601925328","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5000","World","5510","Production","882","Milk, whole fresh cow","2011","2011","tonnes","616226456","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5000","World","5510","Production","882","Milk, whole fresh cow","2012","2012","tonnes","630311872","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5000","World","5510","Production","882","Milk, whole fresh cow","2013","2013","tonnes","635477383","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5000","World","5510","Production","882","Milk, whole fresh cow","2014","2014","tonnes","656157011","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5000","World","5510","Production","882","Milk, whole fresh cow","2015","2015","tonnes","661140496","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5000","World","5510","Production","882","Milk, whole fresh cow","2016","2016","tonnes","663941830","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5000","World","5510","Production","882","Milk, whole fresh cow","2017","2017","tonnes","675621019","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5000","World","7231","Emissions (CO2eq)","1017","Meat, goat","1961","1961","gigagrams","58880.2143","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5000","World","7231","Emissions (CO2eq)","1017","Meat, goat","1962","1962","gigagrams","62224.0881","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5000","World","7231","Emissions (CO2eq)","1017","Meat, goat","1963","1963","gigagrams","63718.86","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5000","World","7231","Emissions (CO2eq)","1017","Meat, goat","1964","1964","gigagrams","63217.7011","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5000","World","7231","Emissions (CO2eq)","1017","Meat, goat","1965","1965","gigagrams","62773.9873","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5000","World","7231","Emissions (CO2eq)","1017","Meat, goat","1966","1966","gigagrams","63237.2844","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5000","World","7231","Emissions (CO2eq)","1017","Meat, goat","1967","1967","gigagrams","63456.5663","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5000","World","7231","Emissions (CO2eq)","1017","Meat, goat","1968","1968","gigagrams","64546.189","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5000","World","7231","Emissions (CO2eq)","1017","Meat, goat","1969","1969","gigagrams","64641.2943","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5000","World","7231","Emissions (CO2eq)","1017","Meat, goat","1970","1970","gigagrams","64588.3205","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5000","World","7231","Emissions (CO2eq)","1017","Meat, goat","1971","1971","gigagrams","65398.7433","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5000","World","7231","Emissions (CO2eq)","1017","Meat, goat","1972","1972","gigagrams","66201.0852","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5000","World","7231","Emissions (CO2eq)","1017","Meat, goat","1973","1973","gigagrams","66126.658","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5000","World","7231","Emissions (CO2eq)","1017","Meat, goat","1974","1974","gigagrams","67672.3275","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5000","World","7231","Emissions (CO2eq)","1017","Meat, goat","1975","1975","gigagrams","69502.9095","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5000","World","7231","Emissions (CO2eq)","1017","Meat, goat","1976","1976","gigagrams","71266.4957","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5000","World","7231","Emissions (CO2eq)","1017","Meat, goat","1977","1977","gigagrams","71860.3371","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5000","World","7231","Emissions (CO2eq)","1017","Meat, goat","1978","1978","gigagrams","74818.8613","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5000","World","7231","Emissions (CO2eq)","1017","Meat, goat","1979","1979","gigagrams","77812.6893","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5000","World","7231","Emissions (CO2eq)","1017","Meat, goat","1980","1980","gigagrams","79705.5259","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5000","World","7231","Emissions (CO2eq)","1017","Meat, goat","1981","1981","gigagrams","81314.6781","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5000","World","7231","Emissions (CO2eq)","1017","Meat, goat","1982","1982","gigagrams","82663.2502","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5000","World","7231","Emissions (CO2eq)","1017","Meat, goat","1983","1983","gigagrams","84486.3589","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5000","World","7231","Emissions (CO2eq)","1017","Meat, goat","1984","1984","gigagrams","82755.4582","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5000","World","7231","Emissions (CO2eq)","1017","Meat, goat","1985","1985","gigagrams","82620.9706","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5000","World","7231","Emissions (CO2eq)","1017","Meat, goat","1986","1986","gigagrams","84852.6439","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5000","World","7231","Emissions (CO2eq)","1017","Meat, goat","1987","1987","gigagrams","89373.3421","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5000","World","7231","Emissions (CO2eq)","1017","Meat, goat","1988","1988","gigagrams","93717.6911","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5000","World","7231","Emissions (CO2eq)","1017","Meat, goat","1989","1989","gigagrams","99160.0078","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5000","World","7231","Emissions (CO2eq)","1017","Meat, goat","1990","1990","gigagrams","99921.8478","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5000","World","7231","Emissions (CO2eq)","1017","Meat, goat","1991","1991","gigagrams","100612.7158","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5000","World","7231","Emissions (CO2eq)","1017","Meat, goat","1992","1992","gigagrams","102089.1219","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5000","World","7231","Emissions (CO2eq)","1017","Meat, goat","1993","1993","gigagrams","102653.7358","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5000","World","7231","Emissions (CO2eq)","1017","Meat, goat","1994","1994","gigagrams","107268.5106","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5000","World","7231","Emissions (CO2eq)","1017","Meat, goat","1995","1995","gigagrams","112972.9018","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5000","World","7231","Emissions (CO2eq)","1017","Meat, goat","1996","1996","gigagrams","120153.4423","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5000","World","7231","Emissions (CO2eq)","1017","Meat, goat","1997","1997","gigagrams","116861.7017","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5000","World","7231","Emissions (CO2eq)","1017","Meat, goat","1998","1998","gigagrams","121014.8863","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5000","World","7231","Emissions (CO2eq)","1017","Meat, goat","1999","1999","gigagrams","123151.6131","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5000","World","7231","Emissions (CO2eq)","1017","Meat, goat","2000","2000","gigagrams","127453.9067","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5000","World","7231","Emissions (CO2eq)","1017","Meat, goat","2001","2001","gigagrams","130299.4219","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5000","World","7231","Emissions (CO2eq)","1017","Meat, goat","2002","2002","gigagrams","131684.2557","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5000","World","7231","Emissions (CO2eq)","1017","Meat, goat","2003","2003","gigagrams","134117.4785","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5000","World","7231","Emissions (CO2eq)","1017","Meat, goat","2004","2004","gigagrams","139037.8445","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5000","World","7231","Emissions (CO2eq)","1017","Meat, goat","2005","2005","gigagrams","142893.499","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5000","World","7231","Emissions (CO2eq)","1017","Meat, goat","2006","2006","gigagrams","142724.8768","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5000","World","7231","Emissions (CO2eq)","1017","Meat, goat","2007","2007","gigagrams","147703.3138","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5000","World","7231","Emissions (CO2eq)","1017","Meat, goat","2008","2008","gigagrams","151998.7478","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5000","World","7231","Emissions (CO2eq)","1017","Meat, goat","2009","2009","gigagrams","154153.6925","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5000","World","7231","Emissions (CO2eq)","1017","Meat, goat","2010","2010","gigagrams","154555.3791","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5000","World","7231","Emissions (CO2eq)","1017","Meat, goat","2011","2011","gigagrams","154142.8975","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5000","World","7231","Emissions (CO2eq)","1017","Meat, goat","2012","2012","gigagrams","156447.2764","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5000","World","7231","Emissions (CO2eq)","1017","Meat, goat","2013","2013","gigagrams","161700.2794","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5000","World","7231","Emissions (CO2eq)","1017","Meat, goat","2014","2014","gigagrams","164013.3555","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5000","World","7231","Emissions (CO2eq)","1017","Meat, goat","2015","2015","gigagrams","169761.2178","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5000","World","7231","Emissions (CO2eq)","1017","Meat, goat","2016","2016","gigagrams","175046.7281","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5000","World","7231","Emissions (CO2eq)","1017","Meat, goat","2017","2017","gigagrams","175151.0827","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5000","World","5510","Production","1017","Meat, goat","1961","1961","tonnes","1101886","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5000","World","5510","Production","1017","Meat, goat","1962","1962","tonnes","1127134","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5000","World","5510","Production","1017","Meat, goat","1963","1963","tonnes","1125275","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5000","World","5510","Production","1017","Meat, goat","1964","1964","tonnes","1141659","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5000","World","5510","Production","1017","Meat, goat","1965","1965","tonnes","1172643","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5000","World","5510","Production","1017","Meat, goat","1966","1966","tonnes","1207492","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5000","World","5510","Production","1017","Meat, goat","1967","1967","tonnes","1222564","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5000","World","5510","Production","1017","Meat, goat","1968","1968","tonnes","1244382","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5000","World","5510","Production","1017","Meat, goat","1969","1969","tonnes","1275078","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5000","World","5510","Production","1017","Meat, goat","1970","1970","tonnes","1294486","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5000","World","5510","Production","1017","Meat, goat","1971","1971","tonnes","1327438","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5000","World","5510","Production","1017","Meat, goat","1972","1972","tonnes","1357759","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5000","World","5510","Production","1017","Meat, goat","1973","1973","tonnes","1383816","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5000","World","5510","Production","1017","Meat, goat","1974","1974","tonnes","1418451","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5000","World","5510","Production","1017","Meat, goat","1975","1975","tonnes","1484365","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5000","World","5510","Production","1017","Meat, goat","1976","1976","tonnes","1504076","A","Aggregate, may include official, semi-official, estimated or calculated data"
